diacritic_pos	diacritic_freq	no_diacritic_pos	no_diacritic_freq	total_freq	cnt	detected
2	0	2	0	0	970	2
2	0	2	0	0	971	2
2	0	2	0	0	972	2
2	0	2	1	1	973	2
2	0	2	0	0	974	2
2	0	2	0	0	975	2
2	0	2	0	0	976	2
2	0	2	0	0	977	2
2	0	2	0	0	978	2
2	0	2	0	0	979	2
2	0	2	1	1	980	2
2	0	2	0	0	981	2
2	0	2	0	0	982	2
2	0	2	0	0	983	2
2	0	2	0	0	984	2
2	0	2	0	0	985	2
2	0	2	0	0	986	2
2	0	2	0	0	987	2
2	0	2	0	0	988	2
2	0	2	0	0	989	2
2	0	2	0	0	990	2
2	0	2	0	0	991	2
2	0	2	0	0	992	2
2	0	2	0	0	993	2
2	5	2	1	6	994	0
2	13	2	98	111	995	1
2	0	2	0	0	996	2
2	0	2	0	0	997	2
2	0	2	0	0	998	2
2	0	2	4	4	999	2
2	0	2	0	0	1000	2
2	0	2	23	23	1001	2
2	0	2	0	0	1002	2
2	0	2	0	0	1003	2
2	0	2	0	0	1004	2
2	0	2	5	5	1005	2
2	0	2	0	0	1006	2
2	0	2	0	0	1007	2
2	0	2	0	0	1008	2
2	0	2	0	0	1009	2
2	0	2	0	0	1010	2
2	0	2	1	1	1011	2
2	0	2	0	0	1012	2
2	0	2	0	0	1013	2
2	0	2	0	0	1014	2
2	0	2	1	1	1015	2
2	0	2	0	0	1016	2
2	0	2	0	0	1017	2
2	0	2	12	12	1018	2
2	0	2	24	24	1019	2
2	0	2	0	0	1020	2
2	0	2	0	0	1021	2
2	0	2	0	0	1022	2
2	0	2	0	0	1023	2
2	0	2	0	0	1024	2
2	0	2	7	7	1025	2
2	0	2	0	0	1026	2
2	0	2	0	0	1027	2
2	0	2	0	0	1028	2
2	0	2	0	0	1029	2
2	0	2	0	0	1030	2
2	0	2	0	0	1031	2
2	0	2	0	0	1032	2
2	0	2	0	0	1033	2
2	0	2	0	0	1034	2
2	0	2	0	0	1035	2
2	0	2	0	0	1036	2
2	0	2	0	0	1037	2
2	0	4	0	0	1038	2
2	0	2	2	2	1039	2
2	0	2	0	0	1040	2
2	0	2	0	0	1041	2
2	0	2	0	0	1042	2
2	0	2	0	0	1043	2
2	0	2	0	0	1044	2
2	0	2	0	0	1045	2
2	0	2	0	0	1046	2
2	0	2	0	0	1047	2
2	0	2	0	0	1048	2
2	0	2	0	0	1049	2
2	0	2	0	0	1050	2
2	0	2	0	0	1051	2
2	0	2	0	0	1052	2
2	0	2	0	0	1053	2
2	0	2	0	0	1054	2
2	0	2	0	0	1055	2
2	0	2	0	0	1056	2
2	0	2	0	0	1057	2
2	0	2	0	0	1058	2
2	0	2	0	0	1059	2
2	0	2	0	0	1060	2
2	0	2	0	0	1061	2
2	0	2	0	0	1062	2
2	0	2	0	0	1063	2
2	0	2	0	0	1064	2
2	0	2	0	0	1065	2
2	0	2	0	0	1066	2
2	0	2	0	0	1067	2
2	0	2	0	0	1068	2
2	0	2	0	0	1069	2
2	0	2	0	0	1070	2
2	0	2	0	0	1071	2
2	0	2	0	0	1072	2
2	0	2	0	0	1073	2
2	0	2	0	0	1074	2
2	0	2	0	0	1075	2
2	0	2	0	0	1076	2
2	0	2	0	0	1077	2
2	0	2	0	0	1078	2
2	0	2	0	0	1079	2
2	0	2	0	0	1080	2
2	0	2	0	0	1081	2
2	0	2	0	0	1082	2
2	0	2	0	0	1083	2
2	0	4	16	16	1084	2
2	0	2	0	0	1085	2
2	0	2	0	0	1086	2
2	2	4	0	2	1087	0
2	0	2	6	6	1088	2
2	0	2	60	60	1089	2
2	3	2	0	3	1090	0
2	0	2	1	1	1091	2
2	0	2	0	0	1092	2
2	0	2	1	1	1093	2
2	0	2	0	0	1094	2
2	0	2	0	0	1095	2
2	0	2	0	0	1096	2
2	0	2	0	0	1097	2
2	16	2	0	16	1098	0
2	0	2	0	0	1099	2
2	0	2	0	0	1100	2
2	0	2	1	1	1101	2
2	0	2	0	0	1102	2
2	0	2	0	0	1103	2
2	0	2	0	0	1104	2
2	104	2	1	105	1105	0
2	32	2	0	32	1106	0
2	0	2	71	71	1107	2
2	0	2	0	0	1108	2
2	0	2	0	0	1109	2
2	0	2	5	5	1110	2
2	0	2	0	0	1111	2
2	0	2	0	0	1112	2
2	0	2	0	0	1113	2
2	0	2	0	0	1114	2
2	0	2	0	0	1115	2
2	0	2	0	0	1116	2
2	0	2	0	0	1117	2
2	0	2	0	0	1118	2
2	0	2	0	0	1119	2
2	0	2	0	0	1120	2
2	0	2	0	0	1121	2
2	0	2	0	0	1122	2
2	1	2	0	1	1123	0
2	0	2	73	73	1124	2
2	0	2	1	1	1125	2
2	0	2	0	0	1126	2
2	0	2	0	0	1127	2
2	0	4	6	6	1128	2
2	0	2	0	0	1129	2
2	0	2	0	0	1130	2
2	0	2	1	1	1131	2
2	0	2	0	0	1132	2
2	0	2	0	0	1133	2
2	0	2	0	0	1134	2
2	3	2	0	3	1135	0
2	1	2	107	108	1136	1
2	0	2	0	0	1137	2
2	0	2	0	0	1138	2
2	7	2	1	8	1139	0
2	0	2	75	75	1140	2
2	0	2	0	0	1141	2
2	0	2	0	0	1142	2
2	0	2	0	0	1143	2
2	0	2	0	0	1144	2
2	0	2	0	0	1145	2
2	0	2	0	0	1146	2
2	775	2	15	790	1147	0
2	0	2	0	0	1148	2
2	0	2	0	0	1149	2
2	0	2	0	0	1150	2
2	0	2	0	0	1151	2
2	0	2	0	0	1152	2
2	0	2	0	0	1153	2
2	0	2	0	0	1154	2
2	0	2	0	0	1155	2
2	0	2	0	0	1156	2
2	0	2	0	0	1157	2
2	0	2	0	0	1158	2
2	0	2	0	0	1159	2
2	684	2	8265	8949	1160	1
2	0	2	256	256	1161	2
2	0	2	14	14	1162	2
2	303	2	204	507	1163	0
2	0	2	1398	1398	1164	2
2	0	2	0	0	1165	2
2	0	4	7	7	1166	2
2	0	2	0	0	1167	2
2	0	2	0	0	1168	2
2	0	2	0	0	1169	2
2	0	2	0	0	1170	2
2	0	2	0	0	1171	2
2	0	2	0	0	1172	2
2	0	2	0	0	1173	2
2	0	2	0	0	1174	2
2	0	2	0	0	1175	2
2	0	2	0	0	1176	2
2	0	2	0	0	1177	2
2	0	2	0	0	1178	2
2	0	2	0	0	1179	2
2	0	2	0	0	1180	2
2	0	2	0	0	1181	2
2	0	2	0	0	1182	2
2	0	2	0	0	1183	2
2	0	2	0	0	1184	2
2	0	2	0	0	1185	2
2	0	2	0	0	1186	2
2	0	2	0	0	1187	2
2	0	2	0	0	1188	2
2	0	2	0	0	1189	2
2	0	2	0	0	1190	2
2	0	2	0	0	1191	2
2	0	2	0	0	1192	2
2	0	2	0	0	1193	2
2	0	2	0	0	1194	2
2	0	2	0	0	1195	2
2	0	2	0	0	1196	2
2	0	2	1	1	1197	2
2	0	2	1	1	1198	2
2	0	2	0	0	1199	2
2	0	2	0	0	1200	2
2	0	2	0	0	1201	2
2	0	2	0	0	1202	2
2	0	2	0	0	1203	2
2	0	2	0	0	1204	2
2	0	2	0	0	1205	2
2	0	2	0	0	1206	2
2	0	2	0	0	1207	2
2	0	2	0	0	1208	2
2	0	2	0	0	1209	2
2	0	2	0	0	1210	2
2	0	2	0	0	1211	2
2	0	2	0	0	1212	2
2	0	2	0	0	1213	2
2	0	2	0	0	1214	2
2	0	2	0	0	1215	2
2	0	2	0	0	1216	2
2	8	2	2	10	1217	1
2	0	2	2	2	1218	2
2	0	2	0	0	1219	2
2	1	2	0	1	1220	1
2	0	2	0	0	1221	2
2	0	2	0	0	1222	2
2	0	2	0	0	1223	2
2	0	2	0	0	1224	2
2	0	2	0	0	1225	2
2	0	2	0	0	1226	2
2	0	2	0	0	1227	2
2	0	2	0	0	1228	2
2	0	2	0	0	1229	2
2	0	2	0	0	1230	2
2	0	2	0	0	1231	2
2	0	2	0	0	1232	2
2	0	2	0	0	1233	2
2	0	2	0	0	1234	2
2	0	2	0	0	1235	2
2	0	2	0	0	1236	2
2	0	2	0	0	1237	2
2	0	2	0	0	1238	2
2	0	2	0	0	1239	2
2	0	2	0	0	1240	2
2	0	2	0	0	1241	2
2	0	2	0	0	1242	2
2	0	2	0	0	1243	2
2	0	2	0	0	1244	2
2	0	2	0	0	1245	2
2	0	2	0	0	1246	2
2	0	2	0	0	1247	2
2	0	2	1	1	1248	2
2	0	2	0	0	1249	2
2	0	2	0	0	1250	2
2	0	2	0	0	1251	2
2	0	2	0	0	1252	2
2	0	2	0	0	1253	2
2	0	2	0	0	1254	2
2	0	2	0	0	1255	2
2	0	2	0	0	1256	2
2	0	2	0	0	1257	2
2	0	2	0	0	1258	2
2	0	2	0	0	1259	2
2	0	2	0	0	1260	2
2	0	2	0	0	1261	2
2	0	2	0	0	1262	2
2	0	2	0	0	1263	2
2	0	2	0	0	1264	2
2	0	2	0	0	1265	2
2	0	2	0	0	1266	2
2	0	2	0	0	1267	2
2	0	2	0	0	1268	2
2	0	2	0	0	1269	2
2	0	2	0	0	1270	2
2	0	2	0	0	1271	2
2	3	2	27	30	1272	1
2	0	2	0	0	1273	2
2	0	2	0	0	1274	2
2	1	2	1	2	1275	1
2	0	2	3	3	1276	2
2	0	2	0	0	1277	2
2	0	2	0	0	1278	2
2	0	2	0	0	1279	2
2	0	2	0	0	1280	2
2	0	2	1	1	1281	2
2	0	2	0	0	1282	2
2	0	2	0	0	1283	2
2	0	2	0	0	1284	2
2	0	2	0	0	1285	2
2	0	2	0	0	1286	2
2	0	2	0	0	1287	2
2	0	2	0	0	1288	2
2	0	2	0	0	1289	2
2	0	2	0	0	1290	2
2	0	2	0	0	1291	2
2	0	2	0	0	1292	2
2	0	2	0	0	1293	2
2	0	2	0	0	1294	2
2	0	2	0	0	1295	2
2	0	2	0	0	1296	2
2	0	2	0	0	1297	2
2	0	2	0	0	1298	2
2	0	2	0	0	1299	2
2	0	2	0	0	1300	2
2	2	2	0	2	1301	0
2	0	2	0	0	1302	2
2	0	2	0	0	1303	2
2	0	2	0	0	1304	2
2	0	2	0	0	1305	2
2	0	2	0	0	1306	2
2	0	2	0	0	1307	2
2	1	2	0	1	1308	0
2	0	2	8	8	1309	2
2	0	2	0	0	1310	2
2	0	2	0	0	1311	2
2	3	2	1	4	1312	0
2	0	2	0	0	1313	2
2	0	2	0	0	1314	2
2	0	2	6	6	1315	2
2	0	2	0	0	1316	2
2	0	2	0	0	1317	2
2	0	2	1	1	1318	2
2	0	2	0	0	1319	2
2	0	2	0	0	1320	2
2	0	2	11	11	1321	2
2	0	2	0	0	1322	2
2	0	2	0	0	1323	2
2	1	2	4	5	1324	1
2	0	2	1	1	1325	2
2	0	2	0	0	1326	2
2	0	2	0	0	1327	2
2	0	2	0	0	1328	2
2	0	2	0	0	1329	2
2	0	2	0	0	1330	2
2	0	2	0	0	1331	2
2	0	2	0	0	1332	2
2	0	2	0	0	1333	2
2	0	2	0	0	1334	2
2	0	2	0	0	1335	2
2	0	2	0	0	1336	2
2	0	2	0	0	1337	2
2	0	2	0	0	1338	2
2	0	2	0	0	1339	2
2	0	2	0	0	1340	2
2	0	2	0	0	1341	2
2	0	2	0	0	1342	2
2	0	2	0	0	1343	2
2	0	2	3	3	1344	2
2	0	2	0	0	1345	2
2	0	2	0	0	1346	2
2	0	2	0	0	1347	2
2	0	4	2	2	1348	2
2	0	2	0	0	1349	2
2	0	2	0	0	1350	2
2	0	2	0	0	1351	2
2	0	2	0	0	1352	2
2	0	2	0	0	1353	2
2	0	2	0	0	1354	2
2	0	2	0	0	1355	2
2	0	2	0	0	1356	2
2	0	2	0	0	1357	2
2	0	2	0	0	1358	2
2	0	2	0	0	1359	2
2	0	2	0	0	1360	2
2	0	2	0	0	1361	2
2	0	2	0	0	1362	2
2	0	2	0	0	1363	2
2	0	2	0	0	1364	2
2	0	2	0	0	1365	2
2	0	2	0	0	1366	2
2	0	2	0	0	1367	2
2	0	2	0	0	1368	2
2	0	2	0	0	1369	2
2	0	2	0	0	1370	2
2	0	2	0	0	1371	2
2	0	2	0	0	1372	2
2	4	2	0	4	1373	0
2	0	2	0	0	1374	2
2	0	2	0	0	1375	2
2	0	2	0	0	1376	2
2	0	2	0	0	1377	2
2	0	2	0	0	1378	2
2	0	2	0	0	1379	2
2	0	2	0	0	1380	2
2	0	2	0	0	1381	2
2	0	2	0	0	1382	2
2	0	2	0	0	1383	2
2	0	2	0	0	1384	2
2	0	2	0	0	1385	2
2	0	2	0	0	1386	2
2	0	2	1	1	1387	2
2	0	2	0	0	1388	2
2	0	2	0	0	1389	2
2	0	2	0	0	1390	2
2	0	2	0	0	1391	2
4	0	2	0	0	1392	2
2	0	2	22	22	1393	2
2	0	2	6	6	1394	2
2	0	2	0	0	1395	2
2	2	2	1	3	1396	0
2	0	2	21	21	1397	2
2	0	2	0	0	1398	2
2	0	2	0	0	1399	2
2	0	2	0	0	1400	2
2	0	2	0	0	1401	2
2	37	2	0	37	1402	0
2	0	2	4	4	1403	2
2	0	2	4	4	1404	2
2	110	2	0	110	1405	0
2	22	2	170	192	1406	1
2	0	2	5	5	1407	2
2	0	2	0	0	1408	2
2	19	2	0	19	1409	0
2	0	2	193	193	1410	2
2	21	2	0	21	1411	0
2	3	2	112	115	1412	1
2	0	2	0	0	1413	2
2	0	2	0	0	1414	2
2	1	2	0	1	1415	0
2	299	2	4	303	1416	0
2	205	2	2622	2827	1417	1
2	1	2	188	189	1418	1
2	0	2	5	5	1419	2
2	286	2	43	329	1420	0
2	0	2	1011	1011	1421	2
2	0	2	0	0	1422	2
2	2	2	0	2	1423	1
2	0	2	0	0	1424	2
2	0	2	0	0	1425	2
2	0	2	2	2	1426	2
2	0	2	4	4	1427	2
2	4	2	0	4	1428	0
2	1	2	20	21	1429	1
2	0	2	0	0	1430	2
2	0	2	0	0	1431	2
4	2	2	1	3	1432	0
4	1	2	0	1	1433	0
2	0	2	8	8	1434	2
2	0	2	2	2	1435	2
2	0	2	0	0	1436	2
2	0	2	0	0	1437	2
2	0	2	0	0	1438	2
2	0	2	0	0	1439	2
2	0	2	0	0	1440	2
2	0	2	0	0	1441	2
2	0	2	0	0	1442	2
2	0	2	0	0	1443	2
2	0	2	0	0	1444	2
2	0	2	0	0	1445	2
2	0	2	0	0	1446	2
2	0	2	0	0	1447	2
2	0	2	0	0	1448	2
2	0	2	2	2	1449	2
2	0	2	0	0	1450	2
2	0	2	0	0	1451	2
2	0	2	0	0	1452	2
2	0	2	0	0	1453	2
4	1	2	1	2	1454	0
2	0	2	0	0	1455	2
2	0	2	0	0	1456	2
2	0	2	0	0	1457	2
2	0	2	0	0	1458	2
2	0	2	0	0	1459	2
2	0	2	0	0	1460	2
2	0	2	0	0	1461	2
2	0	2	0	0	1462	2
2	0	2	0	0	1463	2
2	0	2	0	0	1464	2
2	0	2	0	0	1465	2
2	0	2	0	0	1466	2
2	0	2	0	0	1467	2
2	0	2	0	0	1468	2
2	0	2	0	0	1469	2
2	0	2	0	0	1470	2
4	32	2	0	32	1471	0
4	0	2	0	0	1472	2
2	0	2	0	0	1473	2
2	0	2	0	0	1474	2
2	0	2	0	0	1475	2
2	0	2	0	0	1476	2
2	0	2	2	2	1477	2
2	0	2	0	0	1478	2
2	0	2	0	0	1479	2
2	0	2	0	0	1480	2
2	0	2	1	1	1481	2
2	0	2	0	0	1482	2
2	0	2	2	2	1483	2
2	0	2	0	0	1484	2
2	0	2	0	0	1485	2
2	0	2	0	0	1486	2
2	0	2	0	0	1487	2
2	0	2	0	0	1488	2
2	0	2	0	0	1489	2
2	0	2	0	0	1490	2
2	0	2	0	0	1491	2
2	0	2	0	0	1492	2
2	0	2	0	0	1493	2
2	0	2	0	0	1494	2
2	0	2	0	0	1495	2
2	0	2	0	0	1496	2
2	0	2	0	0	1497	2
2	0	2	0	0	1498	2
2	0	2	0	0	1499	2
2	0	2	0	0	1500	2
2	0	2	0	0	1501	2
2	0	2	0	0	1502	2
2	0	2	0	0	1503	2
2	0	2	0	0	1504	2
2	0	2	0	0	1505	2
2	0	2	0	0	1506	2
2	0	2	0	0	1507	2
2	0	2	0	0	1508	2
2	0	2	0	0	1509	2
2	0	2	4	4	1510	2
2	0	2	0	0	1511	2
2	0	2	0	0	1512	2
2	0	2	0	0	1513	2
2	0	2	0	0	1514	2
2	0	2	0	0	1515	2
2	0	2	0	0	1516	2
2	0	2	0	0	1517	2
2	0	2	1	1	1518	2
2	0	2	0	0	1519	2
2	0	2	0	0	1520	2
2	0	2	0	0	1521	2
2	0	2	0	0	1522	2
2	1	2	0	1	1523	0
2	0	2	0	0	1524	2
2	0	2	0	0	1525	2
2	6	2	12	18	1526	1
2	0	2	0	0	1527	2
2	0	2	0	0	1528	2
2	1	2	0	1	1529	1
2	0	2	2	2	1530	2
2	2	2	0	2	1531	0
2	0	2	11	11	1532	2
2	0	2	0	0	1533	2
2	0	2	0	0	1534	2
2	0	2	0	0	1535	2
2	0	2	3	3	1536	2
2	77	2	0	77	1537	0
2	0	2	18	18	1538	2
2	0	2	0	0	1539	2
2	0	2	0	0	1540	2
2	0	2	0	0	1541	2
2	0	2	0	0	1542	2
2	0	2	0	0	1543	2
2	0	2	0	0	1544	2
2	0	2	0	0	1545	2
2	0	2	0	0	1546	2
2	0	2	0	0	1547	2
2	0	2	0	0	1548	2
2	0	2	0	0	1549	2
2	0	2	0	0	1550	2
2	0	2	0	0	1551	2
2	0	2	0	0	1552	2
2	0	2	0	0	1553	2
2	0	2	0	0	1554	2
2	0	2	0	0	1555	2
2	0	2	0	0	1556	2
2	0	2	0	0	1557	2
2	0	2	0	0	1558	2
2	0	2	0	0	1559	2
2	0	2	0	0	1560	2
2	0	2	0	0	1561	2
2	0	2	0	0	1562	2
2	0	2	0	0	1563	2
2	0	2	0	0	1564	2
2	0	2	0	0	1565	2
2	0	2	0	0	1566	2
2	0	2	0	0	1567	2
2	0	2	0	0	1568	2
2	0	2	0	0	1569	2
2	0	2	0	0	1570	2
2	0	2	0	0	1571	2
2	0	2	0	0	1572	2
2	0	2	0	0	1573	2
2	0	2	0	0	1574	2
2	0	2	0	0	1575	2
2	0	2	0	0	1576	2
2	0	2	1	1	1577	2
2	0	2	0	0	1578	2
2	0	2	0	0	1579	2
2	0	2	0	0	1580	2
2	0	2	0	0	1581	2
2	3	2	0	3	1582	0
2	0	2	44	44	1583	2
2	0	2	0	0	1584	2
2	0	2	0	0	1585	2
2	1	2	0	1	1586	0
2	0	2	6	6	1587	2
2	0	2	0	0	1588	2
2	0	2	0	0	1589	2
2	0	2	0	0	1590	2
2	0	2	0	0	1591	2
2	0	2	0	0	1592	2
2	0	2	0	0	1593	2
2	0	2	0	0	1594	2
2	0	2	0	0	1595	2
2	0	2	0	0	1596	2
2	0	2	0	0	1597	2
2	0	2	0	0	1598	2
2	0	2	0	0	1599	2
2	0	2	0	0	1600	2
2	0	2	0	0	1601	2
2	0	2	0	0	1602	2
2	0	2	0	0	1603	2
2	0	2	0	0	1604	2
2	0	2	0	0	1605	2
2	0	2	0	0	1606	2
2	75	2	0	75	1607	0
2	0	2	0	0	1608	2
2	0	2	0	0	1609	2
2	0	2	0	0	1610	2
2	0	2	0	0	1611	2
2	0	2	0	0	1612	2
2	0	2	0	0	1613	2
2	0	2	0	0	1614	2
2	0	2	0	0	1615	2
2	0	2	0	0	1616	2
2	0	2	0	0	1617	2
2	0	2	0	0	1618	2
2	0	2	0	0	1619	2
2	0	2	0	0	1620	2
2	0	2	0	0	1621	2
2	23	2	0	23	1622	1
2	0	2	19	19	1623	2
2	0	2	0	0	1624	2
2	14	2	1	15	1625	1
2	0	2	0	0	1626	2
2	7	2	0	7	1627	0
2	0	2	0	0	1628	2
2	0	2	0	0	1629	2
2	0	2	0	0	1630	2
2	0	2	0	0	1631	2
2	1	2	0	1	1632	1
2	0	2	0	0	1633	2
2	0	2	0	0	1634	2
2	1	2	0	1	1635	1
2	0	2	0	0	1636	2
2	0	2	0	0	1637	2
2	0	2	0	0	1638	2
2	0	2	0	0	1639	2
2	0	2	0	0	1640	2
2	0	2	0	0	1641	2
2	0	2	0	0	1642	2
2	0	2	0	0	1643	2
2	0	2	0	0	1644	2
2	0	2	0	0	1645	2
2	0	2	0	0	1646	2
2	0	2	0	0	1647	2
2	7	2	0	7	1648	0
2	6	2	76	82	1649	1
2	0	2	2	2	1650	2
2	0	2	0	0	1651	2
2	9	2	3	12	1652	0
2	0	2	12	12	1653	2
2	2	2	0	2	1654	0
2	0	2	12	12	1655	2
2	0	2	1	1	1656	2
2	0	2	0	0	1657	2
2	1	2	0	1	1658	0
2	0	2	3	3	1659	2
2	65	2	4	69	1660	0
2	77	2	525	602	1661	1
2	0	2	10	10	1662	2
2	0	2	0	0	1663	2
2	30	2	9	39	1664	1
2	0	2	146	146	1665	2
2	0	2	0	0	1666	2
2	0	2	0	0	1667	2
2	0	2	0	0	1668	2
2	0	2	0	0	1669	2
2	0	2	0	0	1670	2
2	0	2	0	0	1671	2
2	0	2	0	0	1672	2
2	0	2	0	0	1673	2
2	0	2	0	0	1674	2
2	0	2	0	0	1675	2
2	0	2	0	0	1676	2
2	0	2	1	1	1677	2
2	3	2	0	3	1678	0
2	0	2	0	0	1679	2
2	0	2	0	0	1680	2
2	0	2	0	0	1681	2
2	0	2	0	0	1682	2
2	0	2	0	0	1683	2
2	0	2	0	0	1684	2
2	0	2	0	0	1685	2
2	0	2	0	0	1686	2
2	0	2	0	0	1687	2
2	0	2	0	0	1688	2
2	0	2	0	0	1689	2
2	0	2	0	0	1690	2
2	0	2	0	0	1691	2
2	0	2	0	0	1692	2
2	0	2	0	0	1693	2
2	0	2	0	0	1694	2
2	0	2	0	0	1695	2
2	0	2	0	0	1696	2
2	0	2	0	0	1697	2
2	0	2	0	0	1698	2
2	0	2	0	0	1699	2
2	0	2	0	0	1700	2
2	1273	2	4	1277	1701	0
2	0	2	1554	1554	1702	2
2	1	2	21	22	1703	1
2	9	2	0	9	1704	0
2	34	2	166	200	1705	1
2	0	2	3	3	1706	2
2	0	2	1	1	1707	2
2	7	2	2	9	1708	1
2	0	2	14	14	1709	2
2	0	2	0	0	1710	2
2	0	2	2	2	1711	2
2	0	2	0	0	1712	2
2	0	2	0	0	1713	2
2	0	2	0	0	1714	2
2	0	2	0	0	1715	2
2	8	2	0	8	1716	0
2	1	2	59	60	1717	1
2	0	2	9	9	1718	2
2	0	2	0	0	1719	2
2	2	2	0	2	1720	0
2	0	2	18	18	1721	2
2	0	2	0	0	1722	2
2	0	2	0	0	1723	2
2	0	2	0	0	1724	2
2	0	2	0	0	1725	2
2	0	2	0	0	1726	2
2	0	2	0	0	1727	2
2	0	2	0	0	1728	2
2	0	2	0	0	1729	2
2	0	2	0	0	1730	2
2	0	2	0	0	1731	2
2	0	2	0	0	1732	2
2	0	2	2	2	1733	2
2	0	2	0	0	1734	2
2	0	2	0	0	1735	2
2	0	2	0	0	1736	2
2	0	2	0	0	1737	2
2	0	2	0	0	1738	2
2	0	2	0	0	1739	2
2	0	2	0	0	1740	2
2	40	2	1	41	1741	0
2	0	2	0	0	1742	2
2	0	2	0	0	1743	2
2	0	2	0	0	1744	2
2	0	2	0	0	1745	2
2	0	2	0	0	1746	2
2	0	2	0	0	1747	2
2	0	2	0	0	1748	2
2	0	2	0	0	1749	2
2	0	2	0	0	1750	2
2	0	2	0	0	1751	2
2	0	2	0	0	1752	2
2	0	2	0	0	1753	2
2	0	2	0	0	1754	2
2	0	2	0	0	1755	2
2	0	2	0	0	1756	2
2	0	2	0	0	1757	2
2	0	2	0	0	1758	2
2	0	2	0	0	1759	2
2	81	2	112	193	1760	1
2	0	2	14	14	1761	2
2	0	2	0	0	1762	2
2	55	2	5	60	1763	0
2	0	2	106	106	1764	2
2	0	2	0	0	1765	2
2	0	2	1	1	1766	2
2	0	2	0	0	1767	2
2	0	2	0	0	1768	2
2	1	2	1	2	1769	1
2	0	2	1	1	1770	2
2	0	2	0	0	1771	2
2	0	2	0	0	1772	2
2	0	2	0	0	1773	2
2	0	2	0	0	1774	2
2	0	2	0	0	1775	2
2	0	2	0	0	1776	2
2	0	2	0	0	1777	2
2	0	2	0	0	1778	2
2	0	2	0	0	1779	2
2	0	2	0	0	1780	2
2	0	2	0	0	1781	2
2	0	2	0	0	1782	2
2	0	2	0	0	1783	2
4	0	2	0	0	1784	2
2	0	2	0	0	1785	2
2	0	2	0	0	1786	2
2	0	2	0	0	1787	2
2	0	2	0	0	1788	2
2	0	2	0	0	1789	2
2	0	2	0	0	1790	2
2	0	2	0	0	1791	2
2	0	2	0	0	1792	2
2	0	2	0	0	1793	2
2	0	2	0	0	1794	2
2	0	2	0	0	1795	2
2	0	2	0	0	1796	2
2	0	2	0	0	1797	2
2	0	2	1	1	1798	2
2	0	2	0	0	1799	2
2	0	2	0	0	1800	2
2	0	2	0	0	1801	2
2	0	2	0	0	1802	2
2	0	2	0	0	1803	2
2	0	2	0	0	1804	2
2	0	2	0	0	1805	2
2	75	2	1	76	1806	0
2	9	2	1	10	1807	0
2	1	2	445	446	1808	1
2	1	2	1	2	1809	1
2	0	2	0	0	1810	2
2	2	2	22	24	1811	0
2	0	2	10	10	1812	2
2	12	2	732	744	1813	1
2	0	2	18	18	1814	2
2	0	2	1	1	1815	2
2	22	2	16	38	1816	0
2	0	2	156	156	1817	2
2	0	2	0	0	1818	2
2	0	2	0	0	1819	2
2	0	2	0	0	1820	2
2	0	2	0	0	1821	2
2	0	2	0	0	1822	2
2	0	2	0	0	1823	2
2	0	2	0	0	1824	2
2	0	2	0	0	1825	2
2	0	2	0	0	1826	2
2	0	2	0	0	1827	2
2	0	2	0	0	1828	2
2	0	2	0	0	1829	2
2	0	2	0	0	1830	2
2	0	2	0	0	1831	2
2	0	2	2	2	1832	2
2	0	2	0	0	1833	2
2	0	2	0	0	1834	2
2	0	2	0	0	1835	2
2	0	2	0	0	1836	2
2	0	2	3	3	1837	2
2	0	2	0	0	1838	2
2	0	2	0	0	1839	2
2	0	2	0	0	1840	2
2	0	2	0	0	1841	2
2	1	2	0	1	1842	0
2	0	2	0	0	1843	2
2	0	2	0	0	1844	2
2	0	2	0	0	1845	2
2	0	2	0	0	1846	2
2	0	2	0	0	1847	2
2	0	2	0	0	1848	2
2	0	2	0	0	1849	2
2	0	2	0	0	1850	2
2	6	2	0	6	1851	0
2	4	2	100	104	1852	1
2	0	2	0	0	1853	2
2	0	2	0	0	1854	2
2	5	2	0	5	1855	0
2	0	2	30	30	1856	2
2	0	2	1	1	1857	2
2	0	2	0	0	1858	2
2	0	2	0	0	1859	2
2	0	2	5	5	1860	2
2	0	2	0	0	1861	2
2	0	2	0	0	1862	2
2	0	2	0	0	1863	2
2	0	2	3	3	1864	2
2	0	2	0	0	1865	2
2	0	2	0	0	1866	2
2	0	2	0	0	1867	2
2	0	2	0	0	1868	2
2	0	2	0	0	1869	2
2	0	2	0	0	1870	2
2	0	2	0	0	1871	2
2	0	2	0	0	1872	2
2	0	2	0	0	1873	2
2	0	2	0	0	1874	2
2	156	2	0	156	1875	0
2	1	0	8002	8003	1876	1
2	0	2	2	2	1877	2
2	0	2	11	11	1878	2
2	10	0	1171	1181	1879	0
2	0	2	160	160	1880	2
2	173	2	0	173	1881	0
2	2	2	1771	1773	1882	1
2	0	2	9	9	1883	2
2	0	2	3	3	1884	2
2	7	2	7	14	1885	0
2	0	2	117	117	1886	2
2	294	2	3	297	1887	0
2	137	2	1770	1907	1888	1
2	0	2	95	95	1889	2
2	0	2	0	0	1890	2
4	0	2	78	78	1891	2
4	0	2	1	1	1892	2
2	141	2	13	154	1893	1
2	0	2	0	0	1894	2
2	0	2	0	0	1895	2
2	0	2	0	0	1896	2
2	0	2	0	0	1897	2
2	0	2	0	0	1898	2
2	0	2	0	0	1899	2
